;Scaffold;BEGIN;END;EB1_S114;EB11_S84;EB12_S85;EB13_S86;EB14_S87;EB15_S88;EB16_S89;EB17_S90;EB18_S91;EB19_S92;EB2_S115;EB20_S93;EB21_S94;EB22_S95;EB24_S96;EB25_S97;EB26_S98;EB27_S99;EB28_S100;EB29_S101;EB3_S116;EB30_S102;EB31_S103;EB32_S104;EB33_S105;EB34_S106;EB35_S107;EB37_S108;EB38_S109;EB39_S110;EB40_S111;EB41_S112;EB42_S113;EB6_S117;EB7_S118;EB8_S119;EB9_S83
11;NC_072852.1;5000000;5500000;0,00106151;0,000966685;0,000959818;5,1688e-05;0,000677201;0,000708454;0,000885996;0,000890742;0,00102263;0,00101756;0,00117191;0,00105591;0,00117104;0,000778082;0,000766455;0,00105165;0,000977568;0,000779831;0,000724977;0,00107369;0,000928931;0,00103284;8,19273e-05;0,00102969;0,00108715;0,000908822;0,00109638;0,00110092;0,000819526;0,00100593;0,000720609;0,000745946;0,00104275;0,00118067;3,55524e-05;0,00107636;0,00106818
12;NC_072852.1;5500000;6000000;0,000969225;0,00103705;0,00087976;2,05188e-05;0,000769615;0,000787232;0,000908267;0,0010154;0,000504952;0,00085655;0,000964437;0,000927663;0,000893417;0,00103338;0,000852538;0,00102975;0,00103369;0,000677796;0,000636389;0,000895783;0,00107803;0,000877334;8,5095e-05;0,00118384;0,00107521;0,000911899;0,00102391;0,00117501;0,000687258;0,000828656;0,000815174;0,000827618;0,000980518;0,000794003;4,36334e-05;0,000872466;0,000915218
13;NC_072852.1;6000000;6500000;0,000593609;0,000824001;0,00103105;3,32848e-05;0,000521691;0,000623471;0,000715517;0,00068224;0,000795027;0,000934359;0,000981196;0,00054812;0,000588849;0,000790449;0,000846677;0,00098493;0,000771611;0,00112228;0,000991037;0,000892605;0,000794871;0,000912314;7,73147e-05;0,000622901;0,000760264;0,00100828;0,00106567;0,0010842;0,000931975;0,000837891;0,000402022;0,000434562;0,00084052;0,00095261;2,66196e-05;0,000911025;0,000982832
14;NC_072852.1;6500000;7000000;0,000903218;0,000643919;0,000890316;2,50765e-05;0,0011368;0,00112391;0,000804049;0,000894263;0,00109926;0,000959966;0,000915228;0,000856603;0,000918334;0,00107831;0,000395833;0,00107298;0,00087701;0,00114686;0,00120936;0,00100534;0,000928709;0,000945189;5,07109e-05;0,000937676;0,00114428;0,00101338;0,00107679;0,00121736;0,000937587;0,000876133;0,000736054;0,000695857;0,000673307;0,000531917;2,53094e-05;0,000970957;0,000949154
15;NC_072852.1;7000000;7500000;0,00114735;0,000880009;0,000877233;1,48616e-05;0,000919979;0,000987102;0,000770831;0,00101671;0,000864041;0,001098;0,000874051;0,00115738;0,00112414;0,000817094;0,00117845;0,000665343;0,00096972;0,000245319;0,000260379;0,00115514;0,00103349;0,00109756;8,71218e-05;0,00084879;0,00123236;0,000952246;0,00065452;0,00111593;0,000870482;0,00113273;0,0009318;0,000927435;0,000727536;0,00102667;1,6617e-05;0,00106165;0,000863581
16;NC_072852.1;7500000;8000000;0,00121982;0,0010198;0,00123243;1,78064e-05;0,000731587;0,000762074;0,00115505;0,00108644;0,00121492;0,000761128;0,000876194;0,00121279;0,00116668;0,00119461;0,00119968;0,000993962;0,00109317;0,000950931;0,000910351;0,000750701;0,00114609;0,000741211;3,77753e-05;0,00100612;0,00105011;0,00101058;0,00104028;0,000837601;0,000965669;0,0011574;0,00097703;0,00100096;0,00101881;0,000588802;2,30782e-05;0,000755021;0,000869262
17;NC_072852.1;8000000;8500000;0,000844114;0,000862503;0,000756087;7,54597e-06;0,000734122;0,00093209;0,000978269;0,000746709;0,000908638;0,000756313;0,000917638;0,000851761;0,0010501;0,000654858;0,00101152;0,000824661;0,000877277;0,000874646;0,000628953;0,000861366;0,000939078;0,000721753;4,94464e-05;0,000740631;0,000885086;0,00126167;0,00102078;0,000884405;0,0010204;0,000848318;0,000844744;0,000986824;0,000962625;0,00100443;1,00828e-05;0,000736686;0,000694864
18;NC_072852.1;8500000;9000000;0,000918467;0,000860403;0,000874353;1,82422e-05;0,000915857;0,000940432;0,000870705;0,00102202;0,000941279;0,000902149;0,000775597;0,000908347;0,000924202;0,000889703;0,00103634;0,000809959;0,000971461;0,000981666;0,000998418;0,00088967;0,000993548;0,000861322;6,16717e-05;0,000549314;0,000711726;0,000850613;0,00085465;0,000573918;0,000690041;0,000900284;0,00102228;0,00107977;0,000896417;0,000988408;2,3772e-05;0,000903726;0,00078197
19;NC_072852.1;9000000;9500000;0,000903783;0,00100277;0,000791185;2,53581e-05;0,00105138;0,00106226;0,000980457;0,000979509;0,00137753;0,00104016;0,00148102;0,000872964;0,000965183;0,00126153;0,00105502;0,00107195;0,00085814;0,000614366;0,00062179;0,00103618;0,000868978;0,00101386;7,63873e-05;0,00121801;0,00120337;0,00048948;0,00111459;0,00116479;0,0010409;0,000903751;0,000780343;0,000797082;0,000489708;0,00103551;1,57982e-05;0,00104075;0,0014471
20;NC_072852.1;9500000;10000000;0,000963513;0,000746914;0,00117356;3,48497e-05;0,00036542;0,000927568;0,000645701;0,000823017;0,00091878;0,000917043;0,000945018;0,000966349;0,000982902;0,000890285;0,00105273;0,000735578;0,00087886;0,000844385;0,00081693;0,000904038;0,000413903;0,000893375;7,92353e-05;0,000811359;0,000806367;0,000761961;0,000688402;0,000874961;0,000868849;0,000944859;0,00108301;0,001124;0,000951139;0,000966842;8,3934e-06;1,52356e-05;0,000925168
21;NC_072852.1;10000000;10500000;0,00128002;0,00126491;0,00127941;2,97112e-05;5,69999e-05;0,0012414;0,00129827;0,00138012;0,000166762;0,00117814;0,0013343;0,00123337;0,00132568;0,000609982;0,00122836;0,000898874;0,00140364;0,00123946;0,00109531;0,00117129;0,000117899;0,00119428;9,26624e-05;0,00114693;0,00128777;0,000965179;0,0013879;0,00107835;0,00125803;0,00129383;0,00137494;0,00144411;0,00131011;0,00124791;4,40036e-05;2,08245e-05;0,001274
22;NC_072852.1;10500000;11000000;0,00115037;0,000507865;0,000968734;5,60633e-06;3,23396e-06;0,00127296;0,000597503;0,00036632;5,0893e-06;0,00130251;0,000580267;0,00110517;0,00117169;0,000719062;0,00094333;0,00118258;0,000860387;0,00126749;0,00113221;0,00127326;2,74516e-05;0,00128432;5,64606e-05;0,000523503;0,000770353;0,00113424;0,00101788;0,000737253;0,00096036;0,00115967;0,000799011;0,000843846;0,000163721;0,00110254;1,08526e-05;2,21519e-05;0,000575547
23;NC_072852.1;11000000;11500000;0,00101552;0,00068411;0,000931206;2,3108e-06;9,33036e-06;0,000886897;0,000981822;0,00139367;6,47919e-06;0,00108855;0,00102442;0,000979068;0,00103987;0,00113409;0,00122596;0,00125131;0,0012975;0,00110876;0,00100272;0,000906226;4,62151e-06;0,000918561;4,01667e-05;0,00126926;0,000957434;0,000959795;0,0011017;0,000883967;0,00093714;0,00102811;0,000986403;0,00100849;2,04299e-05;0,00126067;1,05065e-05;3,5547e-05;0,00101726
24;NC_072852.1;11500000;12000000;0,000597985;0,000936147;0,000976302;1,25004e-05;1,92695e-06;0,000934841;0,00101627;0,00111365;2,49109e-06;0,000904326;0,000684067;0,000622648;0,000615702;0,000840082;0,000846754;0,000830599;0,000578852;0,000872286;0,00100072;0,000907128;2,80002e-05;0,000879972;6,58581e-05;0,00103506;0,000800908;0,000748992;0,00113587;0,000952962;0,00094389;0,000590943;0,00100317;0,000995106;4,96952e-06;0,000789528;9,3068e-06;1,81607e-05;0,000645748
25;NC_072852.1;12000000;12500000;0,000357655;0,0012131;0,0011556;1,56789e-05;1,12872e-07;0,000854044;0,00125047;0,000723931;3,9007e-05;0,00111593;0,00118005;0,000357934;0,00043761;0,000452865;0,00123032;0,000604156;0,00124283;0,00121223;0,00108986;0,000825915;9,28932e-05;0,000701852;4,97281e-05;0,000887427;0,00114842;0,00149235;0,000851655;0,000809263;0,00139026;0,000347739;0,00139119;0,00142995;5,93181e-05;0,000806398;1,47406e-05;1,90437e-05;0,0010375
26;NC_072852.1;12500000;13000000;0,00117609;0,000892792;0,00102288;5,14422e-06;5,68541e-07;0,000848544;0,000973878;0,00074496;4,29833e-06;0,00085529;0,000874686;0,0011894;0,00115601;0,0010969;0,00114655;0,000741432;0,000947371;0,000836476;0,000954143;0,000808482;5,79763e-06;0,00077126;3,01549e-05;0,000979133;0,00122361;0,00107361;0,000541867;0,000717526;0,000592442;0,0011688;0,00109683;0,00109365;5,14964e-07;0,000928106;8,95057e-06;7,44749e-06;0,000872097
27;NC_072852.1;13000000;13500000;0,000965356;0,00118987;0,00107465;6,50578e-06;1,28526e-06;0,000971885;0,00102626;0,00101068;5,42131e-05;0,000906141;0,000980186;0,000903736;0,000987647;0,00104687;0,00111481;0,00115367;0,000490471;0,00118471;0,000937324;0,000901718;8,17623e-05;0,000834612;6,0277e-05;0,000819858;0,00120103;0,00101399;0,000505848;0,00108267;0,00106837;0,000948923;0,00053112;0,000583296;0,000123604;0,000603326;1,05706e-05;1,15779e-05;0,000970035
28;NC_072852.1;13500000;14000000;0,000786488;0,000645729;0,000757755;1,57372e-06;1,5229e-06;0,000388976;0,000775812;0,00102234;3,24952e-06;0,000420761;0,000880626;0,000771885;0,000739099;0,000494915;0,000985827;0,000966975;0,00045163;0,000521533;0,000770402;0,000371394;1,39265e-05;0,000356184;1,55036e-05;0,00078815;0,000994971;0,00097423;0,000983569;0,000766208;0,000593013;0,000770709;0,000588874;0,000604825;1,14235e-06;0,000670508;5,13571e-06;6,33823e-06;0,000876708
29;NC_072852.1;14000000;14500000;0,00078893;0,000610544;0,00092029;2,5477e-06;7,73948e-06;0,000848052;0,000766006;0,000743087;7,62904e-06;0,00078579;0,000811551;0,000761783;0,000779785;0,000845653;0,000571628;0,00049568;0,00101799;0,000351777;0,00077516;0,000805964;3,85058e-06;0,000828082;3,15795e-05;0,000744954;0,000494892;0,000755163;0,000521527;0,000782708;0,000768293;0,000769899;0,000583985;0,000625533;3,26992e-06;0,000785369;4,4986e-06;6,70672e-06;0,000826907
30;NC_072852.1;14500000;15000000;0,000472201;0,000893028;0,00108613;3,20581e-07;1,79488e-06;0,000774453;0,000483917;0,000466591;3,88214e-05;0,00109099;0,000826019;0,000457376;0,000535007;0,000859984;0,000623592;0,000894776;0,000625842;0,000614391;0,000458272;0,000737662;5,66285e-05;0,000726721;1,21722e-05;0,000592124;0,00092847;0,000547339;0,000944911;0,000684266;0,000972535;0,000464602;0,00102763;0,00105508;2,42703e-05;0,000524421;4,53587e-06;1,02188e-05;0,00078601
31;NC_072852.1;15000000;15500000;0,000977481;0,000983286;0,000916794;3,74718e-08;4,47851e-07;0,00106801;0,00101224;0,000869835;2,26732e-05;0,000808051;0,000598664;0,000941652;0,000985288;0,000875986;0,00091997;0,000712022;0,000993325;0,000732709;0,000997886;0,00103937;5,30903e-05;0,00101459;7,42357e-05;0,000672906;0,000724501;0,000923367;0,000737812;0,000757217;0,000454454;0,000962187;0,000453767;0,000563583;2,03072e-05;0,00101094;5,67948e-06;1,22137e-05;0,000535606
32;NC_072852.1;15500000;16000000;0,000617369;0,00102508;0,000974423;3,41515e-06;7,29815e-06;0,000892739;0,000712174;0,00108695;0,000138676;0,000417546;0,00114334;0,0005952;0,000694176;0,0010653;0,000979072;0,00102359;0,0012375;0,00102269;0,0006282;0,000883652;0,000113489;0,000740185;2,63696e-05;0,000963234;0,00106417;0,00112962;0,00123997;0,0011271;0,000969291;0,000640031;0,000423301;0,00062273;0,000111364;0,000827425;1,63045e-05;1,68006e-05;0,00101131
33;NC_072852.1;16000000;16500000;0,00104319;0,00106572;0,00101581;4,20968e-07;2,21359e-06;0,00103278;0,00112984;0,000696465;3,24066e-05;0,000912044;0,000670749;0,00101499;0,0010177;0,000923841;0,00109708;0,00107568;0,000908333;0,00101271;0,00102232;0,00114903;1,21375e-06;0,00102179;5,89171e-05;0,000408756;0,00110303;0,000693877;0,00109497;0,000467161;0,000773281;0,00102233;0,000538526;0,000580879;3,76999e-05;0,0011797;7,9881e-06;3,803e-06;0,000653249
34;NC_072852.1;16500000;17000000;0,00121087;0,00134872;0,00125421;0,000225929;1,41175e-06;0,00133899;0,00118192;0,000880818;0,000122435;0,00121382;0,0011907;0,00116635;0,00124005;0,000877141;0,00114528;0,000962374;0,00108508;0,00131788;0,00124159;0,00142327;2,29301e-05;0,00128643;5,15621e-05;0,00118464;0,00102558;0,000813505;0,00110364;0,00108486;8,5807e-05;0,00116069;0,00106609;0,00113692;4,59979e-05;0,00143634;0,000224283;9,77287e-06;0,00115174
35;NC_072852.1;17000000;17500000;0,00136225;0,00119616;0,00100605;0,00107648;1,19552e-05;0,00130172;1,6008e-05;0,00121876;2,48332e-05;0,000888744;0,00113766;0,00134507;0,00113652;0,000785139;0,00126451;0,000698551;0,000936253;0,0012166;0,00132575;0,00122194;5,03819e-06;0,00127201;6,73266e-05;0,00119716;0,000709271;0,00116281;0,000645252;0,000628604;2,5587e-05;0,00132735;0,00131837;0,00126202;4,82798e-06;0,00129692;0,00111124;2,86948e-05;0,00114746
36;NC_072852.1;17500000;18000000;0,000930825;0,000622251;0,00100474;0,000901287;2,13318e-06;0,00121595;1,39912e-05;0,00120642;1,21245e-07;0,00117525;0,00121386;0,000728343;0,000581128;0,00125761;0,00107367;0,00078936;0,000852284;0,000877159;0,00110902;0,00121994;5,3656e-06;0,00117595;4,73131e-05;0,000749172;0,000839227;0,00108498;0,000963384;0,000939173;4,11403e-05;0,000740149;0,00109632;0,00108315;9,95786e-06;0,00124756;0,000909731;5,04458e-05;0,00118093
37;NC_072852.1;18000000;18500000;0,000906967;0,000968687;0,00105276;0,00106181;1,05066e-05;0,000896981;5,34754e-06;0,000351301;6,70572e-06;0,00057492;0,000258265;0,000895292;0,00105437;0,000824948;0,00112708;0,000984404;0,000881425;0,00104662;0,000945584;0,000937536;3,25036e-05;0,000870434;3,16517e-05;0,000934722;0,0010184;0,00023313;0,0011972;0,00113954;1,42129e-05;0,000880284;0,000954706;0,000991552;1,18539e-05;0,000949709;0,00105944;2,14685e-05;0,000237758
38;NC_072852.1;18500000;19000000;0,00137726;0,00142817;0,000916614;0,000748606;1,52477e-05;0,00108631;9,22413e-05;0,000132619;2,43252e-05;0,00119725;6,06711e-05;0,0013189;0,00144645;0,00107407;0,00105033;0,00118135;0,00113511;0,00129133;0,00104782;0,00102781;1,79363e-05;0,000933329;4,49556e-05;0,00111796;0,0012213;0,000951517;0,00129047;0,00121689;9,60566e-06;0,00134547;0,000615683;0,000755455;2,43555e-05;0,00106958;0,000756124;1,50578e-05;1,74944e-05
39;NC_072852.1;19000000;19500000;0,00084754;0,000804241;0,000793634;0,000443289;1,51348e-06;0,00113849;4,16243e-05;0,00130894;9,44061e-06;0,000978735;3,43695e-05;0,000860288;0,000829004;0,000925761;0,0010226;0,00061416;0,00100049;0,000847676;0,00107648;0,00115654;2,13604e-05;0,00102854;4,68356e-05;0,00080652;0,000653162;0,00103785;0,00111224;0,00110921;8,99945e-05;0,000839989;0,00106856;0,00117779;9,14429e-05;0,00113548;0,000461292;4,69853e-05;0,000776529
40;NC_072852.1;19500000;20000000;0,00167907;0,00167025;0,00165307;0,000128072;2,84819e-06;0,00133049;4,42122e-05;0,00139404;9,82322e-05;0,000588747;5,36821e-05;0,0016501;0,00170233;0,00125335;0,00144091;0,00151432;0,00173592;0,00156443;0,00135976;0,00134111;3,23794e-05;0,00126917;6,25886e-05;0,00149454;0,0015902;0,0014856;0,0016572;0,00171419;7,19269e-05;0,00164455;0,00149469;0,00155441;2,5595e-05;0,00134776;0,000113453;3,12107e-05;0,00152069
41;NC_072852.1;20000000;20500000;0,00103309;0,00164503;0,00157331;0,000920513;1,04053e-05;0,00147245;6,66513e-05;0,00146566;0,000101735;0,00115103;4,19514e-05;0,00102601;0,0016502;0,000823516;0,00143253;0,00103548;0,00116499;0,000390567;0,00136417;0,00139951;1,35499e-05;0,00133924;6,03977e-05;0,000320176;0,00101703;0,00150093;0,00130937;0,00130154;0,000925894;0,00100283;0,00123926;0,00112893;8,84513e-05;0,00146553;0,000960186;3,63725e-05;0,000358091
42;NC_072852.1;20500000;21000000;0,000841214;0,00164493;0,00174607;0,00105406;1,85388e-05;0,00186128;0,000699012;0,000972246;0,000925016;0,000779755;0,000687717;0,000701415;0,00184033;0,00103561;0,000805594;0,00100199;0,00177451;0,00185303;0,00112538;0,0018177;0,000579131;0,00107144;5,97657e-05;0,00128116;0,00101716;0,0015638;0,00228525;0,00168948;0,00167066;0,000796378;0,000700752;0,00168844;0,000708443;0,000682463;0,0010957;1,86535e-05;0,00129439
43;NC_072852.1;21000000;21500000;0,00131043;0,00104907;0,00116525;0,00117272;1,50207e-06;0,00094434;6,36622e-05;0,000803183;6,59437e-06;0,00121818;5,29237e-05;0,00107178;0,000969223;0,00098561;0,001141;0,00105705;0,000610308;0,00103737;0,000936191;0,000905332;3,27874e-05;0,000898587;5,79232e-05;0,00101229;0,00107001;0,0010308;0,00102912;0,00111849;0,000930636;0,0012578;0,0011132;0,00120622;2,29708e-05;4,8861e-05;0,00120045;2,31286e-05;0,00102909
44;NC_072852.1;21500000;22000000;0,000794681;0,000823103;0,00120054;0,000769209;6,77955e-06;0,00053902;4,8171e-05;0,00101048;2,30533e-05;0,000775164;0,000487185;0,000802466;0,00111908;0,000668218;0,000985247;0,000992934;5,92308e-05;0,000742128;0,000472438;0,000536129;7,16395e-05;0,000445078;1,80774e-05;0,000707907;0,00100789;0,000937695;0,000810309;0,000975778;0,000514565;0,00077311;0,000809138;0,000856227;2,33729e-05;6,29459e-05;0,000763107;3,96576e-06;0,00072232
45;NC_072852.1;22000000;22500000;0,00111155;0,000968726;0,00107069;0,00101041;1,08267e-07;0,000895469;5,16685e-05;0,00105316;6,93871e-05;0,000799139;0,000851258;0,00100274;0,00133667;0,000988528;0,000830694;0,00109424;4,88955e-05;0,000476354;0,000813796;0,000832757;3,15756e-05;0,000712226;2,13461e-05;0,000423473;0,00110936;0,000502109;0,00052132;0,000553427;0,00100825;0,00107648;0,000996817;0,0011794;4,97068e-05;2,36782e-05;0,000998951;0,000471129;0,000425782
46;NC_072852.1;22500000;23000000;0,0010487;0,00148996;0,00140536;0,00116334;9,12112e-06;0,00144916;0,000348115;0,000887777;0,000621122;0,0010691;0,00131124;0,000888949;0,00156475;0,00108944;0,00108164;0,000478423;0,000330798;0,000791318;0,00100306;0,00134786;0,000333572;0,0009791;6,49017e-05;2,09619e-06;0,000479605;0,000394936;0,000326019;0,000380301;0,00139869;0,00100262;0,000863565;0,00150472;0,000469371;0,0004274;0,00114436;0,0010305;7,70408e-07
47;NC_072852.1;23000000;23500000;0,00108301;0,000932687;0,000774185;0,000913142;3,3262e-06;0,000714239;4,42181e-06;0,000985868;2,28127e-06;0,000811494;0,00124224;0,000946078;0,000998826;0,0010744;0,00126323;8,68952e-06;1,60895e-06;0,00104667;0,0012404;0,00118498;2,39595e-07;0,00118487;5,83353e-05;9,42947e-07;1,07793e-05;7,63942e-07;3,49995e-06;5,1973e-07;0,00109541;0,00103192;0,00095986;0,0010574;8,80177e-07;1,24169e-05;0,000902797;0,00120625;1,739e-06
48;NC_072852.1;23500000;24000000;0,000969745;0,000528941;0,000996855;0,00103782;7,48435e-06;6,74786e-05;8,35826e-05;0,00104623;3,11774e-05;0,00083059;0,00115561;0,000956956;0,000930785;0,000940184;0,000243873;1,37675e-05;7,60642e-05;0,00100145;0,00111491;0,0010566;5,56383e-05;0,00107778;3,81316e-05;1,97096e-07;4,88602e-06;2,37914e-05;0,000111032;2,8921e-05;0,00101483;0,000902843;0,000940283;0,00121417;6,02482e-05;8,32372e-05;0,0010597;0,00106535;6,42621e-07
49;NC_072852.1;24000000;24500000;0,00132376;0,00120393;0,00119653;0,00114891;2,40838e-06;4,84681e-06;1,75394e-05;0,00136419;4,56679e-07;0,000900136;0,000898757;0,00136515;0,00120279;0,00110454;9,82216e-05;2,03548e-05;1,39103e-05;0,00133708;0,000906536;0,000924184;5,13328e-07;0,000896529;6,35592e-05;4,35684e-06;1,53663e-05;0,000101213;6,07077e-06;0,000104378;0,00130652;0,00128333;0,00132981;0,00132926;6,11609e-07;7,02227e-06;0,00115844;0,000873105;1,34137e-05
50;NC_072852.1;24500000;25000000;0,00123549;0,00117772;0,00130114;0,00122931;7,56682e-06;8,48774e-05;0,000135316;0,00114874;0,000121631;0,000844685;0,00129167;0,0012566;0,00128295;0,00106022;0,00096501;3,86868e-05;0,000155038;0,0013162;0,00118011;0,00128159;8,057e-05;0,00116475;0,000512474;1,45881e-05;3,65275e-05;0,00104711;0,000108201;0,00105166;0,00133217;0,00115212;0,0012622;0,00128042;0,000139586;0,000426157;0,00121946;0,00129079;1,65337e-05
51;NC_072852.1;25000000;25500000;0,00096515;0,00121168;0,00100938;0,00115447;6,16013e-06;3,57464e-05;2,25179e-05;0,000954947;4,17532e-05;0,00115308;0,0010695;0,000910968;0,000957191;0,000815767;0,00100465;1,32298e-05;7,0914e-05;0,000991081;0,000954634;0,000968379;7,904e-06;0,000936678;0,00114389;7,95087e-06;1,79232e-05;0,00104291;3,3104e-05;0,00103066;0,00100783;0,000946231;0,000874286;0,000968074;9,73064e-06;0,0011979;0,00114403;0,00113208;6,25435e-06
52;NC_072852.1;25500000;26000000;0,00121218;0,000870206;0,000769889;0,000869583;1,33448e-05;1,41655e-05;1,16792e-05;0,000970487;1,73881e-05;0,000703825;0,00074114;0,0012396;0,000899337;0,00100019;0,000833047;0,00079671;4,97575e-05;0,0012438;0,000728181;0,000750073;5,70353e-06;0,000705051;0,000716298;1,85049e-06;0,000360934;0,000806693;0,000110172;0,000907095;0,00069904;0,000729302;0,00122721;0,00113574;1,27147e-05;0,000719124;0,000901568;0,00111751;7,83075e-06
53;NC_072852.1;26000000;26500000;0,00113632;0,00111499;0,00109069;0,000924076;9,05025e-08;2,71217e-05;0,000387276;0,000914277;0,000376332;0,000920714;0,0010917;0,000995319;0,00113395;0,00120922;0,00116235;0,001067;1,65773e-05;0,00119378;0,0010276;0,00104363;4,32121e-05;0,00105273;0,00092735;0,000362687;0,000996843;0,00121314;0,000567712;0,00107593;0,000882641;0,00101127;0,000925965;0,00105706;2,60418e-05;0,000909409;0,000937961;0,00102346;0,000409585
